,Id,Price,Bedrooms,Living_Area,Is_Equiped_Kitchen,Terrace,Garden,State,Facades,Locality_encoded,Type_encoded,SubType_encoded,Prov_encoded,Region_encoded,sqdm_price,Bedrooms_per_area,Locality_mean_Price,Is_On_Coast,GDP,Avg_rent
1029,20309472,625000,3,226,0,0,0,1,3,287,1,0,5,0,2765.4867256637167,0.01327433628318584,529395.2222222222,0,52323,950.0
1030,20309470,589000,3,155,1,1,1,3,4,150,1,0,0,0,3800.0,0.01935483870967742,420769.23076923075,0,62123,950.0
1031,20309464,349000,2,100,1,1,0,3,0,571,0,6,9,1,3490.0,0.02,396321.4285714286,0,21155,1013.0
1032,20309463,95000,1,57,0,0,0,1,3,296,1,0,0,0,1666.6666666666667,0.017543859649122806,334210.5263157895,0,62123,950.0
1033,20309462,190000,2,136,0,0,0,1,2,296,1,0,0,0,1397.0588235294117,0.014705882352941176,334210.5263157895,0,62123,950.0
1034,20309461,95000,2,83,0,0,0,1,3,296,1,0,0,0,1144.578313253012,0.024096385542168676,334210.5263157895,0,62123,950.0
1035,20309460,880000,5,321,0,0,0,2,4,287,1,0,5,0,2741.4330218068535,0.01557632398753894,529395.2222222222,0,52323,950.0
1036,20309459,259000,2,91,0,0,0,3,2,442,0,3,2,0,2846.153846153846,0.02197802197802198,370166.6666666667,0,51731,1013.0
1037,20309458,450000,4,207,0,1,0,2,3,589,1,0,2,0,2173.913043478261,0.01932367149758454,396250.0,0,51731,1013.0
1038,20309457,299000,6,243,0,0,0,2,4,671,1,0,2,0,1230.4526748971193,0.024691358024691357,404400.0,0,51731,1013.0
1039,20309456,450000,4,207,0,1,0,2,3,126,1,0,2,0,2173.913043478261,0.01932367149758454,425100.0,0,51731,1013.0
1040,20309455,299000,6,243,0,0,0,2,4,708,1,0,2,0,1230.4526748971193,0.024691358024691357,272000.0,0,51731,1013.0
1041,20309453,450000,4,329,0,1,0,3,0,429,0,10,5,0,1367.7811550151976,0.0121580547112462,313003.63157894736,0,52323,950.0
1042,20309451,289000,3,162,1,1,0,4,4,755,1,0,4,0,1783.9506172839506,0.018518518518518517,369457.5714285714,0,31766,
1043,20309450,335000,2,93,1,1,0,1,2,532,0,3,2,0,3602.1505376344085,0.021505376344086023,432777.77777777775,0,51731,1013.0
1044,20309449,595000,2,175,0,0,0,6,2,450,1,0,4,0,3400.0,0.011428571428571429,362584.10256410256,0,31766,
1045,20309448,595000,2,405,0,0,0,6,2,450,1,2,4,0,1469.1358024691358,0.0049382716049382715,362584.10256410256,0,31766,
1046,20309447,790000,4,425,1,1,0,3,4,575,1,2,4,0,1858.8235294117646,0.009411764705882352,393100.0,0,31766,
1047,20309445,925000,5,318,1,1,0,3,4,736,1,4,2,0,2908.805031446541,0.015723270440251572,534363.6363636364,0,51731,1013.0
1048,20309443,295000,3,220,1,1,0,3,2,56,1,11,8,1,1340.909090909091,0.013636363636363636,302426.1111111111,0,14697,759.0
1049,20309442,279000,2,94,0,0,0,4,3,575,1,0,4,0,2968.0851063829787,0.02127659574468085,393100.0,0,31766,
1050,20309441,799000,4,352,1,1,0,1,2,450,1,9,4,0,2269.8863636363635,0.011363636363636364,362584.10256410256,0,31766,
1051,20309437,685000,2,147,1,1,0,1,2,447,0,3,5,0,4659.863945578231,0.013605442176870748,340610.71428571426,0,52323,950.0
1052,20309432,325000,4,243,0,1,0,2,4,173,1,0,8,1,1337.4485596707818,0.01646090534979424,374629.5,0,14697,759.0
1053,20309430,390000,4,151,1,1,0,4,3,587,1,0,2,0,2582.781456953642,0.026490066225165563,428117.64705882355,0,51731,1013.0
1054,20309426,395000,4,243,0,1,0,2,4,173,1,0,8,1,1625.514403292181,0.01646090534979424,374629.5,0,14697,759.0
1055,20309424,249000,3,105,1,0,0,1,2,719,0,3,6,2,2371.4285714285716,0.02857142857142857,384532.60869565216,0,90459,1205.0
1056,20309423,269000,1,57,1,0,0,1,2,346,0,3,6,2,4719.298245614035,0.017543859649122806,545792.2535211268,0,90459,1205.0
1057,20309417,192000,1,53,0,0,0,2,0,663,0,3,5,0,3622.6415094339623,0.018867924528301886,302534.6918918919,1,52323,950.0
1058,20309416,179000,2,159,0,1,0,1,4,210,1,0,2,0,1125.7861635220127,0.012578616352201259,275961.53846153844,0,51731,1013.0
1059,20309389,476200,3,136,0,1,0,2,3,219,0,3,9,1,3501.470588235294,0.022058823529411766,439700.0,0,21155,1013.0
1060,20309387,345000,3,201,1,0,1,2,2,219,1,0,9,1,1716.4179104477612,0.014925373134328358,439700.0,0,21155,1013.0
1061,20309385,345000,3,201,1,0,1,2,2,781,1,0,9,1,1716.4179104477612,0.014925373134328358,453736.95652173914,0,21155,1013.0
1062,20309384,498500,3,176,0,1,1,2,2,219,1,0,9,1,2832.3863636363635,0.017045454545454544,439700.0,0,21155,1013.0
1063,20309380,620000,3,196,0,1,1,2,3,766,1,0,9,1,3163.265306122449,0.015306122448979591,620000.0,0,21155,1013.0
1064,20309379,420000,4,244,1,1,0,2,2,781,0,10,9,1,1721.311475409836,0.01639344262295082,453736.95652173914,0,21155,1013.0
1065,20309378,370000,4,180,1,1,1,2,2,781,1,0,9,1,2055.5555555555557,0.022222222222222223,453736.95652173914,0,21155,1013.0
1066,20309376,350000,2,100,0,1,0,2,2,736,0,6,2,0,3500.0,0.02,534363.6363636364,0,51731,1013.0
1067,20309370,325000,2,100,1,1,0,2,2,219,0,3,9,1,3250.0,0.02,439700.0,0,21155,1013.0
1068,20309367,135000,0,123,1,0,0,1,2,180,0,5,5,0,1097.560975609756,0.0,311149.3388429752,1,52323,950.0
1069,20309366,275000,2,130,1,1,0,5,4,35,1,0,10,1,2115.3846153846152,0.015384615384615385,337400.0,0,34715,759.0
1070,20309364,325000,1,75,1,1,0,2,0,234,0,3,6,2,4333.333333333333,0.013333333333333334,418221.10552763817,0,90459,1205.0
1071,20309360,550000,5,425,0,1,0,4,2,552,1,2,6,2,1294.1176470588234,0.011764705882352941,375007.14285714284,0,90459,1205.0
1072,20309359,315000,3,179,0,0,0,3,2,548,1,0,5,0,1759.7765363128492,0.01675977653631285,370331.1111111111,0,52323,950.0
1073,20309356,399000,3,114,0,0,0,3,2,719,0,3,6,2,3500.0,0.02631578947368421,384532.60869565216,0,90459,1205.0
1074,20309355,474000,3,154,0,1,1,3,2,229,1,0,5,0,3077.9220779220777,0.01948051948051948,342692.8076923077,0,52323,950.0
1075,20309351,293221,3,149,0,1,0,2,0,165,1,0,5,0,1967.9261744966443,0.020134228187919462,321572.61666666664,0,52323,950.0
1076,20309349,324000,3,170,1,1,0,5,0,297,1,0,0,0,1905.8823529411766,0.01764705882352941,291923.07692307694,0,62123,950.0
1077,20309348,299000,3,129,0,1,1,1,2,134,1,0,5,0,2317.829457364341,0.023255813953488372,318250.0,0,52323,950.0
1078,20309346,215000,2,123,0,1,0,2,2,62,1,0,5,0,1747.9674796747968,0.016260162601626018,434208.3333333333,0,52323,950.0
1079,20309345,245000,2,87,1,1,0,2,0,663,0,3,5,0,2816.0919540229884,0.022988505747126436,302534.6918918919,1,52323,950.0
1080,20309344,229000,2,87,1,1,0,2,0,306,0,3,3,0,2632.183908045977,0.022988505747126436,290927.0135135135,0,98189,1000.0
1081,20309342,255000,4,155,1,1,1,1,0,557,1,0,5,0,1645.1612903225807,0.025806451612903226,342909.0909090909,0,52323,950.0
1082,20309341,279000,2,85,1,1,0,1,0,291,0,3,5,0,3282.3529411764707,0.023529411764705882,308239.1304347826,1,52323,950.0
1083,20309338,324000,3,170,1,1,0,5,0,297,1,0,0,0,1905.8823529411766,0.01764705882352941,291923.07692307694,0,62123,950.0
1084,20309337,369000,3,145,1,0,0,4,0,414,1,0,0,0,2544.8275862068967,0.020689655172413793,392333.3333333333,0,62123,950.0
1085,20309336,157500,4,165,0,0,1,2,4,556,1,0,5,0,954.5454545454545,0.024242424242424242,209461.53846153847,0,52323,950.0
1086,20309334,197000,2,140,0,1,0,5,0,194,1,0,4,0,1407.142857142857,0.014285714285714285,321031.8823529412,0,31766,
1087,20309333,429000,3,147,0,1,0,1,0,663,0,3,5,0,2918.3673469387754,0.02040816326530612,302534.6918918919,1,52323,950.0
1088,20309332,310000,3,145,1,1,1,3,3,759,0,6,3,0,2137.9310344827586,0.020689655172413793,302022.9166666667,0,98189,1000.0
1089,20309331,845000,2,75,1,0,0,6,2,535,0,3,5,0,11266.666666666666,0.02666666666666667,688026.3636363636,0,52323,950.0
1090,20309329,272509,3,143,0,1,0,2,0,165,1,0,5,0,1905.6573426573427,0.02097902097902098,321572.61666666664,0,52323,950.0
1091,20309328,272732,3,143,0,1,0,2,0,165,1,0,5,0,1907.2167832167831,0.02097902097902098,321572.61666666664,0,52323,950.0
1092,20309326,250000,2,121,1,1,0,1,3,356,0,3,1,1,2066.115702479339,0.01652892561983471,242835.9090909091,0,36940,759.0
1093,20309325,475000,3,149,1,1,1,3,3,573,1,0,2,0,3187.9194630872485,0.020134228187919462,388725.8620689655,0,51731,1013.0
1094,20309322,290000,2,137,1,1,0,3,2,606,1,0,0,0,2116.788321167883,0.014598540145985401,333944.17142857146,0,62123,950.0
1095,20309298,275000,2,79,1,0,0,2,0,772,0,3,6,2,3481.012658227848,0.02531645569620253,387230.0,0,90459,1205.0
1096,20309260,340000,2,187,1,1,0,1,0,204,1,0,3,0,1818.1818181818182,0.0106951871657754,277777.77777777775,0,98189,1000.0
1097,20309251,119000,2,123,0,0,0,2,3,245,1,0,1,1,967.479674796748,0.016260162601626018,209250.0,0,36940,759.0
1098,20309178,294000,2,58,1,1,0,1,2,325,0,3,5,0,5068.9655172413795,0.034482758620689655,282413.04347826086,0,52323,950.0
1099,20309174,229000,3,128,1,1,0,5,2,166,0,3,0,0,1789.0625,0.0234375,390733.34285714285,0,62123,950.0
1100,20309171,149000,2,123,1,0,0,1,2,142,1,0,10,1,1211.3821138211383,0.016260162601626018,222521.73913043478,0,34715,759.0
1101,20309170,815000,3,76,0,0,0,6,2,535,0,3,5,0,10723.684210526315,0.039473684210526314,688026.3636363636,0,52323,950.0
1102,20309167,229000,3,93,1,1,1,3,2,544,1,0,5,0,2462.3655913978496,0.03225806451612903,349130.3958333333,0,52323,950.0
1103,20309166,179000,1,60,1,0,0,3,2,290,0,3,8,1,2983.3333333333335,0.016666666666666666,314750.0,0,14697,759.0
1104,20309165,945000,4,158,1,1,0,6,2,535,1,0,5,0,5981.012658227848,0.02531645569620253,688026.3636363636,0,52323,950.0
1105,20309164,595000,4,228,0,0,1,3,4,776,1,1,0,0,2609.6491228070176,0.017543859649122806,515772.7272727273,0,62123,950.0
1106,20309163,449000,5,262,0,1,1,3,4,664,1,1,5,0,1713.7404580152672,0.019083969465648856,337404.0,0,52323,950.0
1107,20309161,265000,3,220,0,0,0,5,4,144,1,0,4,0,1204.5454545454545,0.013636363636363636,265000.0,0,31766,
1108,20309159,340000,4,204,0,1,0,3,2,229,1,0,5,0,1666.6666666666667,0.0196078431372549,342692.8076923077,0,52323,950.0
1109,20309154,539000,5,300,1,1,1,5,4,5,1,1,5,0,1796.6666666666667,0.016666666666666666,317929.35,0,52323,950.0
1110,20309151,295000,6,226,1,0,1,4,2,2,0,10,4,0,1305.3097345132744,0.02654867256637168,331671.0617977528,0,31766,
1111,20309150,179000,1,45,1,0,0,2,0,161,0,3,8,1,3977.777777777778,0.022222222222222223,255166.33333333334,0,14697,759.0
1112,20309149,179000,1,52,0,0,0,2,2,650,1,0,5,0,3442.3076923076924,0.019230769230769232,375525.641025641,1,52323,950.0
1113,20309148,430000,3,153,0,1,1,3,2,56,1,0,8,1,2810.4575163398695,0.0196078431372549,302426.1111111111,0,14697,759.0
1114,20309143,219000,3,149,0,0,0,2,2,127,1,0,5,0,1469.7986577181207,0.020134228187919462,256976.53125,0,52323,950.0
1115,20309142,279500,2,92,1,1,0,1,2,44,0,3,3,0,3038.0434782608695,0.021739130434782608,383127.0598591549,0,98189,1000.0
1116,20309138,260000,1,85,1,1,1,6,2,793,0,3,3,0,3058.823529411765,0.011764705882352941,373035.29411764705,0,98189,1000.0
1117,20309137,419000,2,105,0,1,0,1,0,663,0,3,5,0,3990.4761904761904,0.01904761904761905,302534.6918918919,1,52323,950.0
1118,20309136,299000,3,126,0,1,1,1,0,409,1,0,5,0,2373.0158730158732,0.023809523809523808,311600.0,0,52323,950.0
1119,20309132,215000,2,128,0,1,0,3,0,447,1,0,5,0,1679.6875,0.015625,340610.71428571426,0,52323,950.0
1120,20309131,325000,1,100,1,1,0,6,2,234,0,7,6,2,3250.0,0.01,418221.10552763817,0,90459,1205.0
1121,20309129,229000,3,123,0,0,0,2,2,442,1,0,2,0,1861.7886178861788,0.024390243902439025,370166.6666666667,0,51731,1013.0
1122,20309127,509000,4,168,1,1,1,6,2,609,1,0,3,0,3029.7619047619046,0.023809523809523808,467827.7589285714,0,98189,1000.0
1123,20309094,225000,4,170,0,0,0,5,2,200,1,0,3,0,1323.5294117647059,0.023529411764705882,348453.3333333333,0,98189,1000.0
1124,20309091,415000,3,175,1,1,0,3,2,15,1,11,2,0,2371.4285714285716,0.017142857142857144,326000.0,0,51731,1013.0
1125,20309089,235000,2,88,1,1,0,3,4,64,0,3,7,1,2670.4545454545455,0.022727272727272728,565000.0,0,7887,759.0
1126,20309088,411900,3,132,1,1,0,3,3,66,1,0,0,0,3120.4545454545455,0.022727272727272728,419351.72321428574,0,62123,950.0
1127,20309087,413400,3,132,1,1,0,3,3,66,1,0,0,0,3131.818181818182,0.022727272727272728,419351.72321428574,0,62123,950.0
1128,20309086,430000,3,134,1,0,1,3,3,445,1,1,0,0,3208.955223880597,0.022388059701492536,401000.0,0,62123,950.0
1129,20309085,335000,2,92,1,1,0,1,2,400,0,3,0,0,3641.304347826087,0.021739130434782608,414785.3072916667,0,62123,950.0
1130,20309084,410000,3,182,1,0,1,3,2,445,1,0,0,0,2252.747252747253,0.016483516483516484,401000.0,0,62123,950.0
1131,20309083,440000,4,139,1,0,1,3,3,445,1,1,0,0,3165.4676258992804,0.02877697841726619,401000.0,0,62123,950.0
1132,20309082,435000,3,186,1,0,1,3,3,445,1,1,0,0,2338.7096774193546,0.016129032258064516,401000.0,0,62123,950.0
1133,20309081,435000,3,186,1,0,1,3,3,445,1,1,0,0,2338.7096774193546,0.016129032258064516,401000.0,0,62123,950.0
1134,20309080,440000,3,141,1,0,1,3,3,445,1,1,0,0,3120.567375886525,0.02127659574468085,401000.0,0,62123,950.0
1135,20309079,376000,3,123,1,1,0,3,2,66,1,0,0,0,3056.910569105691,0.024390243902439025,419351.72321428574,0,62123,950.0
1136,20309078,538500,3,140,1,1,0,3,3,66,1,0,0,0,3846.4285714285716,0.02142857142857143,419351.72321428574,0,62123,950.0
1137,20309077,547000,3,192,1,1,0,3,4,66,1,1,0,0,2848.9583333333335,0.015625,419351.72321428574,0,62123,950.0
1138,20309076,450000,3,132,1,1,0,3,4,66,1,1,0,0,3409.090909090909,0.022727272727272728,419351.72321428574,0,62123,950.0
1139,20309075,430000,3,132,1,0,1,3,3,445,1,1,0,0,3257.5757575757575,0.022727272727272728,401000.0,0,62123,950.0
1140,20309074,426450,3,132,1,1,0,3,3,66,1,0,0,0,3230.681818181818,0.022727272727272728,419351.72321428574,0,62123,950.0
1141,20309072,549500,3,181,1,1,0,3,4,66,1,1,0,0,3035.9116022099447,0.016574585635359115,419351.72321428574,0,62123,950.0
1142,20309071,536500,3,192,1,1,0,3,4,66,1,1,0,0,2794.2708333333335,0.015625,419351.72321428574,0,62123,950.0
1143,20309069,413400,3,132,1,1,0,3,3,66,1,0,0,0,3131.818181818182,0.022727272727272728,419351.72321428574,0,62123,950.0
1144,20309067,413400,3,132,1,1,0,3,3,66,1,0,0,0,3131.818181818182,0.022727272727272728,419351.72321428574,0,62123,950.0
1145,20309057,408000,2,103,1,1,1,3,4,801,0,3,0,0,3961.1650485436894,0.019417475728155338,627500.0,0,62123,950.0
1146,20309054,750000,4,128,0,0,0,7,2,535,0,10,5,0,5859.375,0.03125,688026.3636363636,0,52323,950.0
1147,20309053,565000,2,94,1,1,0,3,4,21,0,3,4,0,6010.63829787234,0.02127659574468085,499666.6666666667,0,31766,
1148,20309049,135000,1,59,0,0,0,2,2,80,0,3,5,0,2288.135593220339,0.01694915254237288,294650.0,0,52323,950.0
1149,20309048,500000,4,240,0,0,0,2,4,75,1,1,7,1,2083.3333333333335,0.016666666666666666,255745.45454545456,0,7887,759.0
1150,20309047,195000,3,193,0,0,0,2,2,57,1,0,7,1,1010.3626943005181,0.015544041450777202,328555.55555555556,0,7887,759.0
1151,20309046,120000,2,133,0,0,0,2,2,378,1,0,7,1,902.2556390977444,0.015037593984962405,156333.33333333334,0,7887,759.0
1152,20309045,285000,4,167,0,0,0,2,2,228,0,10,10,1,1706.5868263473053,0.023952095808383235,246827.3027522936,0,34715,759.0
1153,20309044,425000,4,160,0,1,0,2,3,617,1,0,5,0,2656.25,0.025,395643.64,0,52323,950.0
1154,20309043,345000,4,600,0,1,0,2,2,795,1,0,5,0,575.0,0.006666666666666667,374384.6153846154,0,52323,950.0
1155,20309037,670000,4,180,1,0,1,2,2,743,1,0,6,2,3722.222222222222,0.022222222222222223,612260.0,0,90459,1205.0
1156,20309036,980000,2,239,0,1,0,3,0,803,0,8,4,0,4100.418410041841,0.008368200836820083,814500.0,0,31766,
1157,20309035,310000,2,76,0,0,0,3,2,427,0,3,2,0,4078.9473684210525,0.02631578947368421,515000.0,0,51731,1013.0
1158,20309025,299000,2,86,0,0,0,5,2,234,0,3,6,2,3476.7441860465115,0.023255813953488372,418221.10552763817,0,90459,1205.0
1159,20308999,495000,3,132,0,1,0,2,0,609,1,0,3,0,3750.0,0.022727272727272728,467827.7589285714,0,98189,1000.0
1160,20308998,325000,1,79,0,1,0,1,0,197,0,3,3,0,4113.9240506329115,0.012658227848101266,640621.4285714285,0,98189,1000.0
1161,20308978,265000,2,123,0,0,0,1,0,332,0,3,0,0,2154.471544715447,0.016260162601626018,286364.48780487804,0,62123,950.0
1162,20308977,395000,3,123,0,0,0,1,0,332,0,3,0,0,3211.3821138211383,0.024390243902439025,286364.48780487804,0,62123,950.0
1163,20308976,235000,1,123,0,0,0,1,0,332,0,3,0,0,1910.5691056910568,0.008130081300813009,286364.48780487804,0,62123,950.0
1164,20308972,480000,3,166,1,0,0,1,0,159,1,0,5,0,2891.5662650602408,0.018072289156626505,348477.2,0,52323,950.0
1165,20308968,398000,3,205,0,1,0,1,0,287,1,1,5,0,1941.4634146341464,0.014634146341463415,529395.2222222222,0,52323,950.0
1166,20308957,499000,2,149,1,1,0,1,2,516,0,3,6,2,3348.993288590604,0.013422818791946308,337036.5853658537,0,90459,1205.0
1167,20308905,445000,4,140,0,0,0,1,4,44,1,0,3,0,3178.5714285714284,0.02857142857142857,383127.0598591549,0,98189,1000.0
1168,20308856,385000,4,170,1,0,1,1,2,44,1,0,3,0,2264.705882352941,0.023529411764705882,383127.0598591549,0,98189,1000.0
1169,20308852,319000,3,163,1,1,0,1,4,677,1,0,4,0,1957.0552147239264,0.018404907975460124,322875.0,0,31766,
1170,20308842,695000,5,245,0,1,1,1,3,608,1,0,2,0,2836.734693877551,0.02040816326530612,404293.23333333334,0,51731,1013.0
1171,20308840,995000,5,314,1,1,1,2,0,46,1,1,0,0,3168.7898089171977,0.01592356687898089,347379.7297297297,0,62123,950.0
1172,20308838,411300,4,185,0,0,0,2,2,447,1,0,5,0,2223.2432432432433,0.021621621621621623,340610.71428571426,0,52323,950.0
1173,20308833,411000,4,185,0,0,0,2,3,447,1,0,5,0,2221.6216216216217,0.021621621621621623,340610.71428571426,0,52323,950.0
1174,20308831,995000,5,314,1,1,1,2,0,46,1,1,0,0,3168.7898089171977,0.01592356687898089,347379.7297297297,0,62123,950.0
1175,20308829,240000,1,77,0,1,0,6,2,552,0,3,6,2,3116.883116883117,0.012987012987012988,375007.14285714284,0,90459,1205.0
1176,20308828,245000,1,71,0,1,1,6,2,552,0,3,6,2,3450.7042253521126,0.014084507042253521,375007.14285714284,0,90459,1205.0
1177,20308827,310000,2,187,1,1,0,1,4,239,1,0,2,0,1657.7540106951872,0.0106951871657754,313250.0,0,51731,1013.0
1178,20308826,155000,2,137,1,1,0,4,3,239,1,0,2,0,1131.3868613138686,0.014598540145985401,313250.0,0,51731,1013.0
1179,20308817,285000,1,64,1,0,0,6,0,44,0,3,3,0,4453.125,0.015625,383127.0598591549,0,98189,1000.0
1180,20308816,570000,3,201,0,1,0,2,0,77,1,4,7,1,2835.820895522388,0.014925373134328358,509000.0,0,7887,759.0
1181,20308815,495000,5,189,0,0,0,5,4,223,1,4,7,1,2619.0476190476193,0.026455026455026454,270453.26086956525,0,7887,759.0
1182,20308813,199500,3,180,1,0,0,5,2,663,1,0,5,0,1108.3333333333333,0.016666666666666666,302534.6918918919,1,52323,950.0
1183,20308812,229000,2,84,1,0,0,1,0,663,0,3,5,0,2726.190476190476,0.023809523809523808,302534.6918918919,1,52323,950.0
1184,20308811,315000,3,180,0,0,0,4,4,133,1,0,2,0,1750.0,0.016666666666666666,336676.4705882353,0,51731,1013.0
1185,20308810,75000,2,123,0,0,0,4,0,757,1,0,1,1,609.7560975609756,0.016260162601626018,237000.0,0,36940,759.0
1186,20308808,448000,3,175,1,1,0,1,3,415,1,0,2,0,2560.0,0.017142857142857144,528900.0,0,51731,1013.0
1187,20308805,330000,4,135,0,1,1,3,3,716,1,0,10,1,2444.4444444444443,0.02962962962962963,256333.33333333334,0,34715,759.0
1188,20308804,150000,3,116,1,0,0,5,2,412,0,6,10,1,1293.103448275862,0.02586206896551724,274430.6439393939,0,34715,759.0
1189,20308803,169000,1,50,1,1,0,4,0,391,0,3,6,2,3380.0,0.02,262644.8387096774,0,90459,1205.0
1190,20308802,399000,3,199,0,1,1,4,4,219,1,0,9,1,2005.0251256281408,0.01507537688442211,439700.0,0,21155,1013.0
1191,20308801,249000,3,136,1,1,1,6,2,253,1,0,1,1,1830.8823529411766,0.022058823529411766,255211.11111111112,0,36940,759.0
1192,20308800,144800,2,89,1,0,0,5,2,180,0,3,5,0,1626.9662921348315,0.02247191011235955,311149.3388429752,1,52323,950.0
1193,20308798,330000,4,135,0,1,1,3,3,375,1,0,10,1,2444.4444444444443,0.02962962962962963,290750.0,0,34715,759.0
1194,20308796,609000,4,210,1,1,0,3,3,573,1,0,2,0,2900.0,0.01904761904761905,388725.8620689655,0,51731,1013.0
1195,20308791,411300,4,185,0,0,0,2,2,447,1,0,5,0,2223.2432432432433,0.021621621621621623,340610.71428571426,0,52323,950.0
1196,20308780,347000,3,123,1,0,1,6,3,755,1,0,4,0,2821.1382113821137,0.024390243902439025,369457.5714285714,0,31766,
1197,20308778,125000,3,211,0,1,0,4,2,268,1,0,1,1,592.4170616113744,0.014218009478672985,133041.66666666666,0,36940,759.0
1198,20308750,385000,6,316,0,0,1,2,4,372,1,0,10,1,1218.3544303797469,0.0189873417721519,602000.0,0,34715,759.0
1199,20308719,169900,1,59,1,0,0,1,2,46,0,3,0,0,2879.6610169491523,0.01694915254237288,347379.7297297297,0,62123,950.0
1200,20308717,190000,1,36,0,1,0,2,0,271,0,3,9,1,5277.777777777777,0.027777777777777776,229500.0,0,21155,1013.0
1201,20308716,560000,4,212,0,0,1,1,2,761,1,0,6,2,2641.509433962264,0.018867924528301886,513112.8624338624,0,90459,1205.0
1202,20308715,560000,4,212,0,0,1,1,2,574,1,0,2,0,2641.509433962264,0.018867924528301886,388571.4285714286,0,51731,1013.0
1203,20308713,249000,2,80,0,0,0,1,0,232,0,7,5,0,3112.5,0.025,432041.54929577466,0,52323,950.0
1204,20308710,239000,3,148,0,1,0,3,2,447,1,0,5,0,1614.8648648648648,0.02027027027027027,340610.71428571426,0,52323,950.0
1205,20308709,239000,3,130,1,1,0,1,3,455,1,0,1,1,1838.4615384615386,0.023076923076923078,239000.0,0,36940,759.0
1206,20308708,615000,2,86,0,0,0,3,0,535,0,3,5,0,7151.162790697675,0.023255813953488372,688026.3636363636,0,52323,950.0
1207,20308707,489000,3,227,1,1,1,2,3,527,1,0,0,0,2154.185022026432,0.013215859030837005,397033.3181818182,0,62123,950.0
1208,20308700,739000,3,90,0,1,0,3,0,535,0,3,5,0,8211.111111111111,0.03333333333333333,688026.3636363636,0,52323,950.0
1209,20308697,339000,4,132,0,0,0,4,0,400,1,0,0,0,2568.181818181818,0.030303030303030304,414785.3072916667,0,62123,950.0
1210,20308696,230000,1,80,1,1,0,1,0,735,0,3,6,2,2875.0,0.0125,368707.8947368421,0,90459,1205.0
1211,20308694,227500,2,89,0,1,0,2,0,400,0,3,0,0,2556.179775280899,0.02247191011235955,414785.3072916667,0,62123,950.0
1212,20308693,243000,2,123,0,1,0,1,0,392,0,3,3,0,1975.6097560975609,0.016260162601626018,379250.0,0,98189,1000.0
1213,20308691,343000,3,123,1,0,0,1,0,593,0,3,4,0,2788.6178861788617,0.024390243902439025,427468.0909090909,0,31766,
1214,20308689,255000,1,123,1,0,1,1,0,593,0,3,4,0,2073.170731707317,0.008130081300813009,427468.0909090909,0,31766,
1215,20308688,375000,3,190,1,1,1,2,2,11,0,10,8,1,1973.6842105263158,0.015789473684210527,289076.92307692306,0,14697,759.0
1216,20308684,164000,1,55,0,1,0,4,0,663,0,3,5,0,2981.818181818182,0.01818181818181818,302534.6918918919,1,52323,950.0
1217,20308683,314000,3,123,1,0,0,1,0,593,0,3,4,0,2552.8455284552847,0.024390243902439025,427468.0909090909,0,31766,
1218,20308680,340000,2,63,1,1,0,1,0,650,0,3,5,0,5396.825396825397,0.031746031746031744,375525.641025641,1,52323,950.0
1219,20308679,690000,2,110,1,1,0,3,0,538,0,3,5,0,6272.727272727273,0.01818181818181818,456570.0,1,52323,950.0
1220,20308678,399000,2,140,0,0,0,1,0,400,1,0,0,0,2850.0,0.014285714285714285,414785.3072916667,0,62123,950.0
1221,20308677,255000,1,123,1,0,1,1,0,593,0,3,4,0,2073.170731707317,0.008130081300813009,427468.0909090909,0,31766,
1222,20308673,310000,1,67,1,1,0,1,2,761,0,3,6,2,4626.865671641791,0.014925373134328358,513112.8624338624,0,90459,1205.0
1223,20308672,985000,2,126,0,1,0,3,0,400,0,3,0,0,7817.460317460317,0.015873015873015872,414785.3072916667,0,62123,950.0
1224,20308671,314000,3,123,1,0,0,1,0,593,0,3,4,0,2552.8455284552847,0.024390243902439025,427468.0909090909,0,31766,
1225,20308670,299000,4,144,1,0,0,5,2,479,0,3,2,0,2076.3888888888887,0.027777777777777776,470615.3846153846,0,51731,1013.0
1226,20308668,280000,2,123,1,0,0,1,0,711,0,3,4,0,2276.4227642276423,0.016260162601626018,389658.3333333333,0,31766,
1227,20308666,950000,3,245,1,1,1,3,4,221,1,4,1,1,3877.5510204081634,0.012244897959183673,347777.77777777775,0,36940,759.0
1228,20308665,950000,3,245,1,1,1,3,4,205,1,4,9,1,3877.5510204081634,0.012244897959183673,950000.0,0,21155,1013.0
1229,20308651,595000,4,155,1,1,0,3,3,671,1,0,2,0,3838.7096774193546,0.025806451612903226,404400.0,0,51731,1013.0
1230,20308650,324000,3,123,0,0,0,1,0,606,1,0,0,0,2634.1463414634145,0.024390243902439025,333944.17142857146,0,62123,950.0
1231,20308648,585000,3,134,0,1,0,3,3,44,0,3,3,0,4365.671641791045,0.022388059701492536,383127.0598591549,0,98189,1000.0
1232,20308645,299000,4,118,1,1,1,1,4,39,1,0,10,1,2533.898305084746,0.03389830508474576,266880.0,0,34715,759.0
1233,20308641,249000,3,120,1,1,1,3,2,263,1,0,10,1,2075.0,0.025,229000.0,0,34715,759.0
1234,20308615,229500,2,96,0,1,0,2,0,400,0,3,0,0,2390.625,0.020833333333333332,414785.3072916667,0,62123,950.0
